OrderNumber;OrderDate;ShipDate;EmployeeIdentifier;EmployeeFirstName;EmployeeLastName;CustomerAccountNumber;CustomerFirstName;CustomerLastName;CustomerAddr;CustomerCity;CustomerCountry;SaleAmount;SaleCost
O-4019;03/12/2020;12/12/2020;E-290;Hélène;Dupont;C-29630;Ty Loren;Carlson;36, avenue de la Gare;Paris;FR;1391,994;678,87
O-4020;03/12/2020;06/12/2020;E-277;Jillian;Carson;C-30002;Alejandro;McGuel;99200 Dixwell Ave.;Hamden;US;356,898;216,17
O-4021;03/12/2020;05/12/2020;E-279;Tsvi;Reiter;C-29798;Geoff;Grisso;Po Box 08050;Nashville;US;8974,65;5952,89
O-4022;04/12/2020;06/12/2020;E-276;Linda;Mitchell;C-29865;Lucio;Iallo;Simi @ The Plaza;Simi Valley;US;4528,728;2790,6
O-4023;04/12/2020;08/12/2020;E-275;Michael;Blythe;C-29616;Barbara;Calone;25306 Harvey Rd.;College Station;US;47450,61;36821,67
O-4024;04/12/2020;07/12/2020;E-276;Linda;Mitchell;C-29757;Garth;Fort;3250 Baldwin Park Blvd;Baldwin Park;US;41,994;28,94
O-4025;04/12/2020;08/12/2020;E-276;Linda;Mitchell;C-29949;George;Li;910 Main Street.;Sparks;US;90,588;70,6
O-4026;04/12/2020;07/12/2020;E-279;Tsvi;Reiter;C-30062;Sameer;Tejani;Tom Morris;Millington;US;37,254;24,64
O-4027;04/12/2020;07/12/2020;E-276;Linda;Mitchell;C-29511;Oscar;Alpuerto;Rocky Mountain Pines Outlet;Loveland;US;722,142;302,14
O-4028;04/12/2020;07/12/2020;E-277;Jillian;Carson;C-29996;Katie;McAskill-White;7505 Commercial Dr.;New Hartford;US;24019,3814;16006,51
O-4029;04/12/2020;07/12/2020;E-281;Shu;Ito;C-29506;Sean;Jacobson;2551 East Warner Road;Gilbert;US;9183,672;4324,59
O-4030;05/12/2020;08/12/2020;E-283;David;Campbell;C-29727;Bart;Duncan;99295 S.e. Tualatin Valley_hwy.;Hillsboro;US;26884,59;15571,55
O-4031;06/12/2020;09/12/2020;E-277;Jillian;Carson;C-29543;Karel;Bates;Polaris Town Center;Columbus;US;27078,936;17839,61
O-4032;06/12/2020;09/12/2020;E-288;Rachel;Valdez;C-30086;Jean;Trenary;Auf Der Steige 1000;Berlin;DE;890,82;734,39
O-4033;06/12/2020;09/12/2020;E-275;Michael;Blythe;C-29523;John;Arthur;2345 North Freeway;Houston;US;46031,082;26334,38
O-4034;06/12/2020;10/12/2020;E-290;Hélène;Dupont;C-30073;Rossane;Thoreson;22, rue du Départ;Pantin;FR;28142,442;15973,65
O-4035;06/12/2020;09/12/2020;E-286;Lynn;Tsoflias;C-29665;James;Clark;2520b Underwood Street;Lavender Bay;AU;209,97;116,39
O-4036;06/12/2020;08/12/2020;E-276;Linda;Mitchell;C-29913;Anton;Kirilov;2575 Rocky Mountain Ave.;Loveland;US;104325,1067;71890,43
O-4037;07/12/2020;09/12/2020;E-277;Jillian;Carson;C-29955;David;Liu;855 East Main Avenue;Zeeland;US;14478,162;8456,69
O-4038;07/12/2020;09/12/2020;E-278;Garrett;Vargas;C-29789;Brian;Goldstein;965 De La Gauchetiere West;Montreal;CA;9477,924;7845,82
O-4039;07/12/2020;11/12/2020;E-289;Jae;Pak;C-29698;Jacob;Dean;#9900 2700 Production Way;Burnaby;CA;25409,34;19349,21
O-4040;07/12/2020;14/12/2020;E-290;Hélène;Dupont;C-29923;Edward;Kozlowski;121, rue de Varenne;Courbevoie;FR;108184,104;68945,73
O-4041;07/12/2020;07/12/2020;E-279;Tsvi;Reiter;C-29945;Gloria;Lesko;9876 Fruitville Rd;Sarasota;US;1702,878;1568,01
O-4042;07/12/2020;10/12/2020;E-283;David;Campbell;C-29719;Patricia;Doyle;225 South 314th Street;Federal Way;US;937,758;763,52
O-4043;08/12/2020;12/12/2020;E-278;Garrett;Vargas;C-29544;Shaun;Beasley;2500-622 5th Ave Sw;Calgary;CA;4676,904;3629,74
O-4044;08/12/2020;12/12/2020;E-278;Garrett;Vargas;C-29705;Della;Demott Jr;25575 The Queensway;Etobicoke;CA;15360,972;9428,56
O-4045;09/12/2020;13/12/2020;E-279;Tsvi;Reiter;C-29814;Kimberly;Harrington;79945 Corporate Center Drive;Miami;US;4642,524;3308,72
O-4046;09/12/2020;11/12/2020;E-278;Garrett;Vargas;C-29601;Dirk;Bruno;251 Indell Lane;Brampton;CA;6415,722;5219,19
O-4047;09/12/2020;11/12/2020;E-281;Shu;Ito;C-29560;Matthias;Berndt;Escondido;Escondido;US;21524,142;12008,32
O-4048;09/12/2020;12/12/2020;E-277;Jillian;Carson;C-30009;Tosh;Meston;Buckeye Factory Shops;Burbank;US;17628,69;13917,85
O-4049;09/12/2020;20/12/2020;E-288;Rachel;Valdez;C-29495;James;Aguilar;Knaackstr 7;Paderborn;DE;602,346;380,2
O-4050;10/12/2020;13/12/2020;E-275;Michael;Blythe;C-29524;Chris;Ashton;70 N.W. Plaza;Saint Ann;US;32133,228;22384,01
O-4051;10/12/2020;12/12/2020;E-277;Jillian;Carson;C-29688;Grant;Culbertson;399700 John R. Rd.;Madison Heights;US;41,994;32,8
O-4052;10/12/2020;14/12/2020;E-276;Linda;Mitchell;C-29935;Elsa;Leavitt;2575 West 2700 South;Salt Lake City;US;21306,444;11844,25
O-4053;11/12/2020;15/12/2020;E-288;Rachel;Valdez;C-29586;David;Brink;Auf Der Steige 29;Muehlheim;DE;4510,0224;3215,64
O-4054;11/12/2020;13/12/2020;E-285;Syed;Abbas;C-29657;Martin;Chisholm;258 Berry Street;North Sydney;AU;1376,994;847,12
O-4055;11/12/2020;14/12/2020;E-279;Tsvi;Reiter;C-29963;Spencer;Low;2550 High Street;La Vergne;US;10771,536;6292,73
O-4056;11/12/2020;14/12/2020;E-289;Jae;Pak;C-29677;William;Conner;2560 Bay Street;Toronto;CA;4746,822;3932,74
O-4057;12/12/2020;22/12/2020;E-279;Tsvi;Reiter;C-29691;Jose;Curry;7725 Luddington Lane;Birmingham;US;4340,67;3377,04
O-4058;12/12/2020;16/12/2020;E-275;Michael;Blythe;C-29569;Linda;Burnett;2505 Gateway Drive;North Sioux City;US;293,178;199,33
O-4059;12/12/2020;12/12/2020;E-276;Linda;Mitchell;C-30047;Michael;Sullivan;5867 Sunrise Boulevard;Citrus Heights;US;7678,92;5471,23
O-4060;12/12/2020;14/12/2020;E-290;Hélène;Dupont;C-29712;Holly;Dickson;26, rue Saint Denis;Orleans;FR;45534,2812;28436,16
O-4061;12/12/2020;14/12/2020;E-277;Jillian;Carson;C-29509;Michael;Allen;Lake Region Factory Outlet;Tilton;US;1663,434;1304,46
O-4062;12/12/2020;14/12/2020;E-289;Jae;Pak;C-29910;Shane;Kim;No. 25400 10665 Jasper Avenue;Edmonton;CA;39392,346;29595,47
O-4063;13/12/2020;16/12/2020;E-275;Michael;Blythe;C-30023;Frank;Miller;123 W. Lake Ave.;Peoria;US;162,846;95,82
O-4064;13/12/2020;16/12/2020;E-279;Tsvi;Reiter;C-29888;Brannon;Jones;3990 Silas Creek Parkway;Winston-Salem;US;32382,306;21278,42
O-4065;13/12/2020;13/12/2020;E-282;José;Saraiva;C-29978;Ajay;Manchepalli;25 Hartfield Road, Wimbledon;London;GB;323,994;294,86
O-4066;13/12/2020;15/12/2020;E-284;Tete;Mensa-Annan;C-29936;Michael;Lee;25718 Se Sunnyside Rd;Clackamas;US;1619,73;1306,64
O-4067;13/12/2020;17/12/2020;E-283;David;Campbell;C-29816;Keith;Harris;3207 S Grady Way;Renton;US;3089,94;2545,18
O-4068;13/12/2020;16/12/2020;E-275;Michael;Blythe;C-29732;Carol;Elliott;25220 Airline Road;Corpus Christi;US;24142,512;8360,55
O-4069;13/12/2020;13/12/2020;E-290;Hélène;Dupont;C-29979;Parul;Manek;28, avenue des Champs-Elysées;Croix;FR;9473,472;6051,65
O-4070;14/12/2020;18/12/2020;E-287;Amy;Alberts;C-29977;Kimberly;Malmendier;3383, rue Lamarck;Paris;FR;1544,97;869,05
O-4071;14/12/2020;17/12/2020;E-289;Jae;Pak;C-30042;Ruby Sue;Styles;46990 Viking Way;Richmond;CA;1466,01;1209,75
O-4072;14/12/2020;18/12/2020;E-276;Linda;Mitchell;C-30107;Margaret;Vanderkamp;62500 Neil Road;Reno;US;48522,8138;38886,18
O-4073;14/12/2020;16/12/2020;E-275;Michael;Blythe;C-29792;Abigail;Gonzalez;99450 Highway 59 North;Humble;US;24667,062;22395,22
O-4074;15/12/2020;17/12/2020;E-286;Lynn;Tsoflias;C-29516;Mae;Anderson;P.O. Box 990032;Findon;AU;1331,256;968,49
O-4075;15/12/2020;18/12/2020;E-288;Rachel;Valdez;C-29586;David;Brink;Auf Der Steige 29;Muehlheim;DE;3472,422;2035,19
O-4076;15/12/2020;18/12/2020;E-281;Shu;Ito;C-29716;Blaine;Dockter;99000 S. Avalon Blvd. Suite 750;Carson;US;21534,168;14940,41
O-4077;15/12/2020;19/12/2020;E-290;Hélène;Dupont;C-29564;Mary;Billstrom;1, place de la République;Paris;FR;44660,778;32182,56
O-4078;15/12/2020;26/12/2020;E-278;Garrett;Vargas;C-29627;Johnny;Caprio;22580 Free Street;Toronto;CA;4241,586;3032,31
O-4079;16/12/2020;20/12/2020;E-275;Michael;Blythe;C-30035;Alice;Steiner;Lone Star Factory;La Marque;US;5020,236;3637,16
O-4080;16/12/2020;19/12/2020;E-284;Tete;Mensa-Annan;C-29617;Lindsey;Camacho;S Sound Ctr Suite 25300;Lacey;US;81696,606;57596,11
O-4081;16/12/2020;18/12/2020;E-277;Jillian;Carson;C-29731;Carla;Eldridge;Washington Square Ii;Indianapolis;US;3856,848;2120,88
O-4082;16/12/2020;20/12/2020;E-275;Michael;Blythe;C-29764;John;Ford;23025 S.W. Military Rd.;San Antonio;US;672,294;386,1
O-4083;16/12/2020;19/12/2020;E-281;Shu;Ito;C-29521;Tom;Johnston;Belz Factory Outlet;Las Vegas;US;6926,964;3503,66
O-4084;16/12/2020;23/12/2020;E-276;Linda;Mitchell;C-29901;John;Kelly;Pacific West Outlet;Gilroy;US;23960,9846;16173,66
O-4085;16/12/2020;20/12/2020;E-289;Jae;Pak;C-29797;Jane;Greer;2550 Signet Drive;Weston;CA;209,97;120,94
O-4086;16/12/2020;18/12/2020;E-277;Jillian;Carson;C-29590;Jo;Brown;250000 Eight Mile Road;Detroit;US;338,994;220,45
O-4087;16/12/2020;19/12/2020;E-284;Tete;Mensa-Annan;C-30004;Nkenge;McLin;Frontier Mall;Cheyenne;US;41,994;33,16
O-4088;16/12/2020;18/12/2020;E-278;Garrett;Vargas;C-29666;Jane;Clayton;Po Box 83270;Vancouver;CA;7635,72;5604,62
O-4089;16/12/2020;20/12/2020;E-279;Tsvi;Reiter;C-29640;Pamela;Carlson;Park North Business Center;Clarkston;US;323,994;199,97
O-4090;17/12/2020;18/12/2020;E-284;Tete;Mensa-Annan;C-29588;Willie;Brooks;Holiday Village Mall;Great Falls;US;3597,294;1365,17
O-4091;17/12/2020;24/12/2020;E-277;Jillian;Carson;C-30085;Doris;Traube;Regency Hilltop Shopping Cntr;Virginia Beach;US;218,454;136,55
O-4092;17/12/2020;23/12/2020;E-277;Jillian;Carson;C-29752;James;Fine;Spring Meadows Place;Holland;US;41,994;28,52
O-4093;17/12/2020;19/12/2020;E-276;Linda;Mitchell;C-29818;Roger;Harui;9927 N. Main St.;Tooele;US;86975,0655;71458,72
O-4094;17/12/2020;19/12/2020;E-286;Lynn;Tsoflias;C-29538;Brenda;Barlow;Level 100;South Melbourne;AU;12058,002;9249,69
O-4095;17/12/2020;21/12/2020;E-277;Jillian;Carson;C-29724;Bernard;Duerr;Connecticut Post Mall;Milford;US;19702,746;6872,32
O-4096;17/12/2020;24/12/2020;E-282;José;Saraiva;C-29615;Mari;Caldwell;2524 Barlby Road;London;GB;54904,38;37378,9
O-4097;18/12/2020;21/12/2020;E-277;Jillian;Carson;C-30014;Gary;Meyerhoff;Consumer Square;Cheektowaga;US;21200,016;14176,45
O-4098;18/12/2020;20/12/2020;E-286;Lynn;Tsoflias;C-30015;Ramesh;Meyyappan;Level 25;Melbourne;AU;9691,35;7284,99
O-4099;19/12/2020;23/12/2020;E-280;Pamela;Ansman-Wolfe;C-29643;Matthew;Cavallari;North 93270 Newport Highway;Spokane;US;32820,4567;22111,14
O-4100;19/12/2020;21/12/2020;E-289;Jae;Pak;C-29928;Vamsi;Kuppa;3255 Front Street West;Toronto;CA;19361,634;13531,84
O-4101;19/12/2020;23/12/2020;E-290;Hélène;Dupont;C-30026;Scott;Mitchell;98, rue Montcalm;Paris;FR;10184,298;6047,44
O-4102;19/12/2020;21/12/2020;E-288;Rachel;Valdez;C-29725;Tish;Duff;Viktoria-Luise-Platz 475;München;DE;24457,4665;18277,07
O-4103;19/12/2020;22/12/2020;E-282;José;Saraiva;C-29990;Jennifer;Maxham;Butterfield Hse, 7-251 Chapel St;Lancaster;GB;323,994;207,71
O-4104;20/12/2020;22/12/2020;E-279;Tsvi;Reiter;C-29846;Douglas;Hite;32525 Hollywood Blvd.;Hollywood;US;37,254;12,97
O-4105;20/12/2020;24/12/2020;E-277;Jillian;Carson;C-29619;DeeDee;Cameron;6225 Glenway Ave.;Cincinnati;US;108,564;91,65
O-4106;20/12/2020;24/12/2020;E-288;Rachel;Valdez;C-29845;Rose;Hirsch;Königsteiner Straße 449;Leipzig;DE;1804,65;1668,94
O-4107;20/12/2020;24/12/2020;E-275;Michael;Blythe;C-30061;Chad;Tedford;9500b E. Central Texas Expressway;Killeen;US;1875,852;1173,72
O-4108;21/12/2020;24/12/2020;E-287;Amy;Alberts;C-30030;Stefano;Stefani;997b Tradescant Road;London;GB;11546,634;8359,76
O-4109;21/12/2020;28/12/2020;E-276;Linda;Mitchell;C-29919;Eugene;Kogan;6756 Mowry;Newark;US;60119,022;47962,95
O-4110;21/12/2020;23/12/2020;E-282;José;Saraiva;C-29926;Deepak;Kumar;255 Irving Street;London;GB;1466,01;1383,03
O-4111;21/12/2020;24/12/2020;E-289;Jae;Pak;C-30021;Ben;Miller;Suite 500 995 W. 11th Avenue;Mississauga;CA;2837,976;2257,05
O-4112;22/12/2020;25/12/2020;E-278;Garrett;Vargas;C-29911;Tim;Kim;25 Danger Street West;Toronto;CA;37100,58;21581,41
O-4113;22/12/2020;24/12/2020;E-286;Lynn;Tsoflias;C-29556;Scot;Bent;65 Epping Road;North Ryde;AU;2888,262;2136,16
O-4114;22/12/2020;26/12/2020;E-281;Shu;Ito;C-29598;Michael;Brundage;22555 Paseo De Las Americas;San Diego;US;1159,134;406,62
O-4115;22/12/2020;25/12/2020;E-277;Jillian;Carson;C-29828;Jay;Henningsen;Green Acres Mall;Valley Stream;US;880,812;479,42
O-4116;22/12/2020;26/12/2020;E-289;Jae;Pak;C-29780;Frances;Giglio;9979 Bayview Drive;Barrie;CA;4298,958;1968,49
O-4117;22/12/2020;24/12/2020;E-276;Linda;Mitchell;C-29522;Thomas;Armstrong;Fox Hills;Culver City;US;38575,0104;28584,08
O-4118;23/12/2020;27/12/2020;E-288;Rachel;Valdez;C-29609;Stephen;Burton;Hans-Rosenthal-Platz 4223;Grevenbroich;DE;28644,318;23766,19
O-4119;23/12/2020;03/01/2021;E-281;Shu;Ito;C-30063;Vanessa;Tench;2500 N Serene Blvd;El Segundo;US;25411,362;20644,19
O-4120;23/12/2020;27/12/2020;E-286;Lynn;Tsoflias;C-30059;Denis;Taylor;2nd Floor;Milsons Point;AU;22806,306;13159,24
O-4121;23/12/2020;27/12/2020;E-277;Jillian;Carson;C-29684;Marlin;Coriell;99800 Tittabawasee Rd.;Saginaw;US;9903,456;5868,79
O-4122;23/12/2020;25/12/2020;E-284;Tete;Mensa-Annan;C-30024;Neva;Mitchell;2528 Meridian E;Puyallup;US;2963,958;2172,29
O-4123;23/12/2020;29/12/2020;E-279;Tsvi;Reiter;C-29896;Judith;Krane;Peachtree Mall;Columbus;US;36065,916;23879,25
O-4124;23/12/2020;26/12/2020;E-290;Hélène;Dupont;C-29786;James;Glynn;33, rue Georges-Clémenceau;Cergy;FR;38840,7408;27091,42
O-4125;23/12/2020;27/12/2020;E-290;Hélène;Dupont;C-29986;Mindy;Martin;62, route de Marseille;Suresnes;FR;1502,976;1127,39
O-4126;24/12/2020;28/12/2020;E-277;Jillian;Carson;C-29961;John;Long;6900 William Richardson Ct.;South Bend;US;48,588;44,11
O-4127;24/12/2020;27/12/2020;E-288;Rachel;Valdez;C-29526;John;Ault;Conesweg 49;Kiel;DE;10040,472;8593,64
O-4128;24/12/2020;28/12/2020;E-289;Jae;Pak;C-29620;Joan;Campbell;P.O. Box 44000;Winnipeg;CA;167,976;157,75
O-4129;24/12/2020;26/12/2020;E-283;David;Campbell;C-29800;Brian;Groth;Gateway;Portland;US;1668,582;914,21
O-4130;24/12/2020;25/12/2020;E-289;Jae;Pak;C-29983;Cecelia;Marshall;9984 Wellington Street;Ottawa;CA;293,958;173,47
O-4131;24/12/2020;25/12/2020;E-289;Jae;Pak;C-29608;Timothy;Burnett;45259 Canada Way;Burnaby;CA;44907,516;34780,87
O-4132;24/12/2020;02/01/2021;E-279;Tsvi;Reiter;C-29626;Jun;Cao;3333 Micro Drive;Millington;US;530,412;332,3
O-4133;24/12/2020;28/12/2020;E-288;Rachel;Valdez;C-29995;Stacie;Mcanich;Königsteiner Straße 9;Bad Soden;DE;73016,5967;39604,2
O-4134;25/12/2020;27/12/2020;E-287;Amy;Alberts;C-29618;Gustavo;Camargo;Ellesfield Ave;Bracknell;GB;26775,474;20876,83
O-4135;25/12/2020;28/12/2020;E-277;Jillian;Carson;C-29517;Ramona;Antrim;998 Forest Road;Saginaw;US;404,226;256,4
O-4136;25/12/2020;03/01/2021;E-279;Tsvi;Reiter;C-29540;Adam;Barr;956k North Wesleyan Blvd.;Rocky Mount;US;4718,898;3017,26
O-4137;25/12/2020;28/12/2020;E-290;Hélène;Dupont;C-29940;Robertson;Lee;68081, place du Tertre;Colomiers;FR;66375,648;47385,58
O-4138;25/12/2020;27/12/2020;E-282;José;Saraiva;C-29868;Denean;Ison;586 Fulham Road,;London;GB;1544,97;1110,22
O-4139;26/12/2020;30/12/2020;E-279;Tsvi;Reiter;C-30011;Eric;Meyer;Horizon Outlet Center;Vero Beach;US;3869,1491;2282,8
O-4140;26/12/2020;30/12/2020;E-287;Amy;Alberts;C-29869;Raman;Iyer;2111, rue de Linois;Orly;FR;209,97;134,13
O-4141;26/12/2020;28/12/2020;E-275;Michael;Blythe;C-30055;Julie;Taft-Rider;6996 South Lindbergh;Saint Louis;US;29585,16;18449,31
O-4142;26/12/2020;28/12/2020;E-290;Hélène;Dupont;C-29899;Kendall;Keil;9005, rue des Bouchers;Paris;FR;33632,928;20280,66
O-4143;27/12/2020;30/12/2020;E-282;José;Saraiva;C-29713;Dick;Dievendorff;Bradford;W. York;GB;645,462;517,79
O-4144;27/12/2020;27/12/2020;E-284;Tete;Mensa-Annan;C-29942;Roger;Lengel;490 Ne 4th St;Renton;US;24025,392;18787,85
O-4145;27/12/2020;30/12/2020;E-286;Lynn;Tsoflias;C-29706;Bruno;Deniut;99 - 6 Orion Road;Lane Cove;AU;24673,5;10466,5
O-4146;27/12/2020;29/12/2020;E-289;Jae;Pak;C-29918;Kirk;King;2521 McPherson Street;Markham;CA;26673,846;18837,07
O-4147;27/12/2020;30/12/2020;E-288;Rachel;Valdez;C-29542;David;Bartness;Buergermeister-ulrich-str 9500;Augsburg;DE;864,654;670,8
O-4148;27/12/2020;07/01/2021;E-290;Hélène;Dupont;C-30103;Mandy;Vance;88, avenue de l´ Union Centrale;Paris;FR;39913,8518;29272,82
O-4149;27/12/2020;30/12/2020;E-279;Tsvi;Reiter;C-29880;Samuel;Johnson;Carolina Factory Shops;Gaffney;US;3425,892;1926,72
O-4150;28/12/2020;30/12/2020;E-287;Amy;Alberts;C-29985;Linda;Martin;Park House-4th Floor, 2516 Park St.;London;GB;1964,91;1524,97
O-4151;28/12/2020;01/01/2021;E-279;Tsvi;Reiter;C-29597;Dick;Brummer;One Equinox Way;Sunrise;US;1430,442;569,17
O-4152;28/12/2020;29/12/2020;E-279;Tsvi;Reiter;C-29817;Doris;Hartwig;8520 University City Blvd;Charlotte;US;21969,69;10062,12
O-4153;28/12/2020;01/01/2021;E-290;Hélène;Dupont;C-29779;Cornett;Gibbens;57, rue des Vendangeurs;Roissy en Brie;FR;11642,19;4623,11
O-4154;28/12/2020;31/12/2020;E-284;Tete;Mensa-Annan;C-29907;Karan;Khanna;755 W Washington Ave Ste D;Sequim;US;22161,828;16304,46
O-4155;28/12/2020;01/01/2021;E-277;Jillian;Carson;C-30054;Shelly;Szymanski;25192 Princeton Rd.;Springdale;US;8511,906;4742,84
O-4156;29/12/2020;07/01/2021;E-278;Garrett;Vargas;C-30093;Phyllis;Tuffield;9960 King Street E.;Toronto;CA;18455,454;12379,92
O-4157;29/12/2020;31/12/2020;E-276;Linda;Mitchell;C-29784;Jeanie;Glenn;9909 W. Ventura Boulevard;Camarillo;US;6708,78;3849,5
O-4158;29/12/2020;31/12/2020;E-278;Garrett;Vargas;C-29503;Gregory;Alderson;25981 College Street;Montreal;CA;339,606;319,88
O-4159;29/12/2020;31/12/2020;E-276;Linda;Mitchell;C-30094;Sairaj;Uddin;Natomas Marketplace;Sacramento;US;35670,744;15035,22
O-4160;29/12/2020;31/12/2020;E-277;Jillian;Carson;C-29675;Aaron;Con;58 Teed Drive;Randolph;US;1458,888;788,68
O-4161;29/12/2020;02/01/2021;E-286;Lynn;Tsoflias;C-29547;Benjamin;Becker;6 Lord Street;Matraville;AU;1466,01;929,45
O-4162;29/12/2020;31/12/2020;E-281;Shu;Ito;C-30076;Diane;Tibbott;8525 South Parker Road;Parker;US;134,442;94,59
O-4163;29/12/2020;08/01/2021;E-290;Hélène;Dupont;C-30101;Johnathan;Van Eaton;12, rue Lafayette;Morangis;FR;23994,924;14828,86
O-4164;29/12/2020;01/01/2021;E-276;Linda;Mitchell;C-30036;Liza Marie;Stevens;7750 E Marching Rd;Scottsdale;US;445,41;325,64
O-4165;30/12/2020;01/01/2021;E-284;Tete;Mensa-Annan;C-29991;Chris;Maxwell;3025 E Waterway Blvd;Shelton;US;37,152;29,59
O-4166;30/12/2020;02/01/2021;E-277;Jillian;Carson;C-29633;Steve;Carnes;5998 E Lorain;Oberlin;US;4142,052;2566,41
O-4167;30/12/2020;02/01/2021;E-282;José;Saraiva;C-29904;Mary;Kesslep;Wharfdale Road;Berkshire;GB;32317,23;17276,79
O-4168;30/12/2020;02/01/2021;E-278;Garrett;Vargas;C-30058;Mike;Taylor;750 Philip Street;Waterloo;CA;218,454;107,98
O-4169;30/12/2020;02/01/2021;E-277;Jillian;Carson;C-29947;Judy;Lew;63 Badgers Island West;Kittery;US;9878,13;8424,07
O-4170;30/12/2020;03/01/2021;E-278;Garrett;Vargas;C-29830;Kari;Hensien;253131 Lake Frasier Drive, Office No. 2;Calgary;CA;5394,378;3271,69
O-4171;30/12/2020;03/01/2021;E-279;Tsvi;Reiter;C-29561;John;Berry;825 Coral Way;Miami;US;24818,376;13960,34
O-4172;30/12/2020;01/01/2021;E-289;Jae;Pak;C-29567;Jackie;Blackwell;2575 Bloor Street East;Toronto;CA;402,066;297,85
O-4173;31/12/2020;07/01/2021;E-276;Linda;Mitchell;C-29924;Mitch;Kennedy;C/O Starpak, Inc.;Greeley;US;54368,508;37367,48
O-4174;31/12/2020;02/01/2021;E-277;Jillian;Carson;C-30060;Jeff;Teper;New Castle Plaza;New Castle;US;78,588;60,29
O-4175;31/12/2020;06/01/2021;E-283;David;Campbell;C-29997;Lola;McCarthy;1050 Oak Street;Seattle;US;50489,2921;34963,83
O-4176;31/12/2020;04/01/2021;E-289;Jae;Pak;C-29863;Ryan;Ihrig;250333 Southport Road, S.W.;Calgary;CA;1337,604;1061,39
O-4177;01/01/2021;05/01/2021;E-290;Hélène;Dupont;C-29951;Yan;Li;6, rue des Pyrenees;Saint Ouen;FR;11999,13;7909,83
O-4178;01/01/2021;02/01/2021;E-277;Jillian;Carson;C-29501;Milton;Albury;Wrentham Village;Wrentham;US;2428,476;1578,75
O-4179;01/01/2021;03/01/2021;E-287;Amy;Alberts;C-29917;Jim;Kennedy;Brunnenstr 9511;Berlin;DE;53500,224;50530,96
O-4180;01/01/2021;03/01/2021;E-288;Rachel;Valdez;C-29687;Shelley;Crow;Nonnendamm 63;Berlin;DE;6174,222;5216,6
O-4181;01/01/2021;05/01/2021;E-281;Shu;Ito;C-29815;Lucy;Harrington;482505 Warm Springs Blvd.;Fremont;US;6654,792;4665,01
O-4182;01/01/2021;04/01/2021;E-277;Jillian;Carson;C-29487;Humberto;Acevedo;Johnny Appleseed Shop.center;Mansfield;US;439,866;326,12
O-4183;02/01/2021;13/01/2021;E-275;Michael;Blythe;C-29492;Jay;Adams;Blue Ridge Mall;Kansas City;US;13768,02;7834
O-4184;02/01/2021;09/01/2021;E-286;Lynn;Tsoflias;C-30092;Gracia;Tuell;Level 99;Melbourne;AU;29173,284;18390,84
O-4185;02/01/2021;04/01/2021;E-289;Jae;Pak;C-29576;Eli;Bowen;63 West Beaver Creek;Richmond Hill;CA;1225,428;499
O-4186;03/01/2021;07/01/2021;E-286;Lynn;Tsoflias;C-29700;Barbara;Decker;65 Epping Rd;Lavender Bay;AU;1604,796;680,92
O-4187;03/01/2021;05/01/2021;E-276;Linda;Mitchell;C-29485;Catherine;Abel;57251 Serene Blvd;Van Nuys;US;22021,782;13050,11
O-4188;03/01/2021;04/01/2021;E-282;José;Saraiva;C-30072;Andrea;Thomsen;251 The Metro Center;Wokingham;GB;76,2;51,25
O-4189;03/01/2021;05/01/2021;E-276;Linda;Mitchell;C-30089;Michael John;Troyer;Oxnard Outlet;Oxnard;US;1466,01;1100,24
O-4190;03/01/2021;06/01/2021;E-289;Jae;Pak;C-30007;Raquel;Mello;No. 2000-25080 Beaver Hall Hill;Quebec;CA;5108,364;4158,72
O-4191;03/01/2021;11/01/2021;E-278;Garrett;Vargas;C-29881;Danielle;Johnson;955 Green Valley Crescent;Ottawa;CA;445,41;312,46
O-4192;03/01/2021;06/01/2021;E-288;Rachel;Valdez;C-29676;Peter;Connelly;Kurfürstenstr 9;Duesseldorf;DE;3482,892;2401,1
O-4193;03/01/2021;04/01/2021;E-276;Linda;Mitchell;C-29847;David;Hodgson;99700 Bell Road;Auburn;US;74,508;49,36
O-4194;04/01/2021;07/01/2021;E-282;José;Saraiva;C-29932;Rebecca;Laszlo;Phoenix Way, Cirencester;Gloucestershire;GB;52183,128;20220,96
O-4195;04/01/2021;06/01/2021;E-280;Pamela;Ansman-Wolfe;C-29915;Andrew;Kobylinski;2526a Tri-Lake Blvd Ne;Kirkland;US;42553,422;31242,72
O-4196;04/01/2021;07/01/2021;E-286;Lynn;Tsoflias;C-30038;Judy;Storjohann;Level 7;Matraville;AU;445,41;293,57
O-4197;04/01/2021;07/01/2021;E-275;Michael;Blythe;C-29962;Sharon;Looney;74400 France Avenue South;Edina;US;10,788;7,99
O-4198;04/01/2021;06/01/2021;E-279;Tsvi;Reiter;C-29572;Corinna;Bolender;2025 Greenwood Ct;Mcdonough;US;8866,68;4294,13
O-4199;04/01/2021;08/01/2021;E-281;Shu;Ito;C-29690;Conor;Cunningham;Sports Store At Park City;Park City;US;5095,95;3241,53
O-4200;04/01/2021;06/01/2021;E-275;Michael;Blythe;C-29738;Gail;Erickson;44025 W. Empire;Denby;US;28262,328;17805,27
O-4201;04/01/2021;06/01/2021;E-277;Jillian;Carson;C-29966;Richard;Lum;Attn: Accounts Payable;Melville;US;19176,834;12039,21
